payment_id,amount,payment_method,failure_reason,bank,previous_successes,previous_failures,attempt_number,customer_age_days,hour,day_of_week,recovery_action,recovered,recovered_amount
PAY_003767,828.57,Card,insufficient_balance,Axis,6,3,2,357,7,4,no_action,0,0.0
PAY_003768,5129.72,Card,insufficient_balance,Kotak,6,0,4,1310,11,2,retry_now,0,0.0
PAY_003769,3077.16,NetBanking,insufficient_balance,Kotak,4,0,3,690,20,0,retry_now,0,0.0
PAY_003770,1161.73,UPI,insufficient_balance,SBI,10,2,3,42,2,5,retry_now,1,1161.73
PAY_003771,4029.75,NetBanking,insufficient_balance,SBI,3,3,2,872,14,3,payment_link,0,0.0
PAY_003772,1214.32,Card,network_error,ICICI,5,1,3,598,13,0,change_payment_method,0,0.0
PAY_003773,967.19,NetBanking,insufficient_balance,Kotak,4,1,3,1296,15,4,change_payment_method,0,0.0
PAY_003774,984.6,Card,insufficient_balance,ICICI,8,2,2,928,9,1,retry_now,1,984.6
PAY_003775,438.41,UPI,otp_failure,Axis,10,1,3,345,2,6,retry_now,1,438.41
PAY_003776,2636.57,Card,network_error,Kotak,5,1,2,934,0,4,retry_now,1,2636.57
PAY_003777,417.83,Wallet,gateway_error,Axis,4,1,3,766,5,4,payment_link,1,417.83
PAY_003778,676.71,Wallet,insufficient_balance,Axis,6,2,2,1148,22,5,change_payment_method,0,0.0
PAY_003779,343.62,UPI,otp_failure,Kotak,9,2,1,1208,7,4,payment_link,1,343.62
PAY_003780,1687.74,NetBanking,insufficient_balance,ICICI,3,3,2,1052,5,5,retry_later,0,0.0
PAY_003781,1603.18,NetBanking,otp_failure,SBI,3,2,1,186,13,6,payment_link,0,0.0
PAY_003782,1392.2,NetBanking,blocked_card,ICICI,5,0,4,392,1,1,payment_link,0,0.0
PAY_003783,785.2,Card,gateway_error,SBI,5,0,2,234,22,6,payment_link,0,0.0
PAY_003784,707.84,Wallet,otp_failure,HDFC,3,2,1,1297,0,0,retry_later,0,0.0
PAY_003785,2621.48,UPI,network_error,SBI,3,1,3,357,6,1,payment_link,1,2621.48
PAY_003786,1163.93,NetBanking,otp_failure,Kotak,7,0,1,1163,3,0,payment_link,1,1163.93
PAY_003787,2328.75,NetBanking,gateway_error,SBI,1,1,2,286,0,6,payment_link,1,2328.75
PAY_003788,890.52,UPI,insufficient_balance,HDFC,3,3,3,399,8,5,payment_link,0,0.0
PAY_003789,2089.86,Card,network_error,SBI,6,2,3,1324,16,3,retry_now,1,2089.86
PAY_003790,5128.78,NetBanking,gateway_error,ICICI,4,1,4,806,17,0,retry_later,1,5128.78
PAY_003791,2889.77,Card,gateway_error,SBI,4,2,2,270,10,5,payment_link,0,0.0
PAY_003792,1299.93,Card,insufficient_balance,Kotak,4,2,4,1457,5,0,retry_later,0,0.0
PAY_003793,2221.1,Card,otp_failure,Kotak,1,2,2,849,1,6,retry_later,0,0.0
PAY_003794,1491.4,NetBanking,otp_failure,Axis,6,1,1,746,14,3,change_payment_method,1,1491.4
PAY_003795,1819.48,NetBanking,network_error,ICICI,4,3,2,1249,12,1,payment_link,1,1819.48
PAY_003796,1393.41,UPI,gateway_error,ICICI,2,2,4,306,1,6,change_payment_method,1,1393.41
PAY_003797,1585.3,UPI,blocked_card,SBI,7,0,4,470,9,3,retry_now,0,0.0
PAY_003798,2142.38,Card,insufficient_balance,SBI,6,2,1,1234,9,4,change_payment_method,1,2142.38
PAY_003799,816.73,NetBanking,network_error,Kotak,6,4,2,1400,10,0,change_payment_method,1,816.73
PAY_003800,802.15,Card,network_error,Axis,5,3,4,389,21,2,payment_link,0,0.0
PAY_003801,595.36,UPI,insufficient_balance,HDFC,4,0,3,831,14,4,retry_now,0,0.0
PAY_003802,502.59,Card,insufficient_balance,SBI,5,0,1,1177,10,0,change_payment_method,1,502.59
PAY_003803,682.78,Wallet,blocked_card,ICICI,8,2,1,1214,5,5,retry_later,0,0.0
PAY_003804,2054.05,Card,otp_failure,SBI,6,3,4,256,0,0,change_payment_method,0,0.0
PAY_003805,885.16,NetBanking,gateway_error,Axis,6,0,1,476,9,6,retry_later,1,885.16
PAY_003806,2726.82,Card,network_error,ICICI,4,1,1,1448,2,0,retry_later,1,2726.82
PAY_003807,1858.96,Card,otp_failure,Axis,4,0,4,1294,0,1,retry_later,0,0.0
PAY_003808,374.35,NetBanking,gateway_error,ICICI,5,2,1,49,0,6,retry_now,1,374.35
PAY_003809,3053.31,Wallet,network_error,SBI,3,1,2,454,3,3,no_action,0,0.0
PAY_003810,3458.67,NetBanking,insufficient_balance,Axis,6,0,2,942,3,4,retry_later,1,3458.67
PAY_003811,816.4,UPI,gateway_error,Kotak,7,2,1,1353,17,3,payment_link,1,816.4
PAY_003812,2530.45,Wallet,gateway_error,ICICI,4,1,3,1062,13,1,retry_later,1,2530.45
PAY_003813,911.24,Wallet,otp_failure,Axis,6,2,1,836,10,3,retry_later,1,911.24
PAY_003814,1954.98,NetBanking,network_error,Axis,3,1,3,64,19,0,no_action,1,1954.98
PAY_003815,657.47,Card,network_error,HDFC,4,2,3,1273,4,6,retry_later,1,657.47
PAY_003816,430.74,UPI,otp_failure,HDFC,7,1,3,1177,17,3,retry_later,1,430.74
PAY_003817,1331.08,UPI,network_error,SBI,2,0,2,1053,1,4,retry_now,1,1331.08
PAY_003818,1637.65,Wallet,otp_failure,Kotak,5,3,3,1231,9,0,payment_link,1,1637.65
PAY_003819,1315.35,UPI,blocked_card,Kotak,7,2,2,639,16,3,retry_later,0,0.0
PAY_003820,701.19,Wallet,otp_failure,Axis,1,1,1,1066,5,3,no_action,0,0.0
PAY_003821,1313.01,Wallet,insufficient_balance,Axis,4,1,3,766,21,4,retry_now,0,0.0
PAY_003822,2242.7,UPI,otp_failure,Axis,7,0,1,999,3,3,payment_link,0,0.0
PAY_003823,1744.26,Wallet,gateway_error,ICICI,6,1,3,1238,14,5,payment_link,0,0.0
PAY_003824,2092.26,Card,gateway_error,SBI,4,0,2,105,1,3,retry_later,1,2092.26
PAY_003825,1057.76,Wallet,otp_failure,SBI,7,0,2,810,9,3,retry_later,0,0.0
PAY_003826,4616.42,Card,network_error,HDFC,4,2,4,1152,6,1,retry_now,0,0.0
PAY_003827,705.61,Card,network_error,Axis,3,4,1,390,1,4,payment_link,1,705.61
PAY_003828,2670.57,Card,network_error,Axis,5,1,4,955,18,0,change_payment_method,1,2670.57
PAY_003829,4654.14,UPI,gateway_error,ICICI,6,2,4,888,10,6,payment_link,1,4654.14
PAY_003830,2656.4,Card,otp_failure,Axis,5,5,1,229,13,0,retry_later,0,0.0
PAY_003831,1537.6,UPI,otp_failure,Axis,3,2,3,1348,9,0,retry_later,0,0.0
PAY_003832,1184.84,NetBanking,otp_failure,SBI,4,0,3,588,1,5,retry_now,1,1184.84
PAY_003833,4141.74,Card,gateway_error,Axis,5,2,4,1496,0,5,retry_later,0,0.0
PAY_003834,579.18,Wallet,insufficient_balance,ICICI,6,0,2,382,21,2,no_action,0,0.0
PAY_003835,832.06,NetBanking,gateway_error,ICICI,1,2,1,407,9,4,no_action,1,832.06
PAY_003836,1315.48,NetBanking,network_error,Kotak,4,2,2,1092,4,1,change_payment_method,0,0.0
PAY_003837,4866.46,Card,blocked_card,Kotak,7,2,1,1381,14,1,retry_now,1,4866.46
PAY_003838,2449.93,UPI,otp_failure,HDFC,7,1,4,473,21,6,change_payment_method,0,0.0
PAY_003839,833.44,NetBanking,insufficient_balance,ICICI,9,1,3,285,8,0,change_payment_method,0,0.0
PAY_003840,1410.58,Card,gateway_error,ICICI,2,1,4,1231,12,1,payment_link,1,1410.58
PAY_003841,1106.04,NetBanking,otp_failure,SBI,5,1,4,265,23,0,retry_now,0,0.0
PAY_003842,1024.71,NetBanking,otp_failure,Kotak,6,3,2,687,4,4,retry_later,0,0.0
PAY_003843,3956.49,Card,blocked_card,HDFC,4,0,1,1305,2,6,change_payment_method,0,0.0
PAY_003844,603.42,Wallet,gateway_error,SBI,6,3,1,365,18,6,retry_now,1,603.42
PAY_003845,6548.72,Wallet,insufficient_balance,SBI,6,1,3,1010,21,3,retry_later,0,0.0
PAY_003846,3507.24,Wallet,gateway_error,Kotak,3,0,4,689,1,0,retry_later,1,3507.24
PAY_003847,4327.26,NetBanking,otp_failure,SBI,4,2,1,1121,0,0,payment_link,0,0.0
PAY_003848,1248.44,UPI,gateway_error,Kotak,6,1,3,277,15,1,no_action,1,1248.44
PAY_003849,1603.67,UPI,insufficient_balance,ICICI,3,2,2,123,8,5,no_action,0,0.0
PAY_003850,574.49,NetBanking,insufficient_balance,ICICI,4,1,4,1318,9,6,change_payment_method,0,0.0
PAY_003851,1188.29,NetBanking,blocked_card,Kotak,4,0,4,1094,19,4,change_payment_method,0,0.0
PAY_003852,2683.63,Card,gateway_error,Axis,5,0,3,455,18,3,change_payment_method,1,2683.63
PAY_003853,5099.26,UPI,gateway_error,Axis,6,2,4,660,22,3,retry_now,0,0.0
PAY_003854,745.66,NetBanking,blocked_card,HDFC,3,2,1,490,0,1,retry_later,0,0.0
PAY_003855,1349.64,Wallet,gateway_error,Axis,9,0,3,594,13,6,retry_now,1,1349.64
PAY_003856,1601.92,UPI,gateway_error,HDFC,4,3,4,605,11,4,retry_now,0,0.0
PAY_003857,591.92,NetBanking,otp_failure,Kotak,2,1,3,409,0,2,payment_link,0,0.0
PAY_003858,2901.78,Card,blocked_card,Kotak,4,0,4,1085,1,3,change_payment_method,0,0.0
PAY_003859,1013.14,Card,insufficient_balance,Kotak,2,0,1,698,19,4,retry_now,0,0.0
PAY_003860,1546.4,UPI,gateway_error,HDFC,4,0,3,650,20,2,retry_later,1,1546.4
PAY_003861,1259.46,Wallet,insufficient_balance,SBI,7,1,3,1327,16,1,retry_now,1,1259.46
PAY_003862,961.53,UPI,blocked_card,HDFC,6,2,3,976,22,6,no_action,0,0.0
PAY_003863,1797.88,NetBanking,otp_failure,SBI,7,3,2,1279,4,3,no_action,0,0.0
PAY_003864,1521.59,Wallet,gateway_error,ICICI,5,5,3,1107,11,6,retry_now,0,0.0
PAY_003865,1342.8,NetBanking,blocked_card,ICICI,4,1,2,1119,9,2,retry_later,0,0.0
PAY_003866,1009.52,Wallet,insufficient_balance,SBI,8,1,1,469,22,0,retry_now,1,1009.52
PAY_003867,2334.66,Wallet,gateway_error,SBI,4,0,4,125,0,2,retry_later,0,0.0
PAY_003868,6787.88,NetBanking,blocked_card,Axis,5,1,1,1040,14,5,change_payment_method,1,6787.88
PAY_003869,2022.14,UPI,insufficient_balance,SBI,7,3,4,986,12,0,payment_link,0,0.0
PAY_003870,4011.4,Card,blocked_card,SBI,1,2,4,1193,2,0,retry_now,0,0.0
PAY_003871,594.56,Wallet,gateway_error,Kotak,10,0,4,1489,7,4,retry_now,1,594.56
PAY_003872,2051.26,Wallet,otp_failure,HDFC,6,1,1,842,7,4,payment_link,1,2051.26
PAY_003873,751.53,Card,insufficient_balance,SBI,6,0,1,783,2,2,change_payment_method,1,751.53
PAY_003874,554.72,UPI,insufficient_balance,Kotak,7,0,1,1123,5,0,retry_later,1,554.72
PAY_003875,1000.75,Card,otp_failure,SBI,4,2,4,639,16,6,change_payment_method,0,0.0
PAY_003876,4691.56,UPI,blocked_card,Axis,4,1,2,1159,11,5,retry_later,0,0.0
PAY_003877,3866.14,Wallet,insufficient_balance,SBI,7,2,4,1397,1,0,no_action,0,0.0
PAY_003878,2196.02,Wallet,blocked_card,SBI,4,4,1,1243,19,1,retry_now,1,2196.02
PAY_003879,530.51,NetBanking,gateway_error,Kotak,5,1,3,547,12,2,retry_later,1,530.51
PAY_003880,1545.3,UPI,blocked_card,SBI,2,3,4,520,18,5,retry_now,0,0.0
PAY_003881,2301.6,Card,insufficient_balance,Kotak,5,3,3,435,5,0,no_action,0,0.0
PAY_003882,2080.64,UPI,gateway_error,HDFC,5,2,3,966,17,3,retry_now,1,2080.64
PAY_003883,413.63,UPI,gateway_error,Kotak,5,1,1,459,5,4,payment_link,1,413.63
PAY_003884,886.91,UPI,gateway_error,HDFC,2,0,3,68,9,0,retry_later,1,886.91
PAY_003885,1717.69,UPI,insufficient_balance,SBI,7,2,4,549,14,6,retry_later,0,0.0
PAY_003886,2776.74,Card,otp_failure,HDFC,3,1,3,89,18,6,payment_link,1,2776.74
PAY_003887,312.03,NetBanking,network_error,ICICI,4,2,3,665,20,2,no_action,1,312.03
PAY_003888,1588.11,Wallet,network_error,ICICI,4,2,2,814,14,0,payment_link,1,1588.11
PAY_003889,2027.26,Card,network_error,Kotak,9,5,3,1093,13,1,retry_later,0,0.0
PAY_003890,3567.75,Card,insufficient_balance,Axis,9,1,3,310,18,6,retry_later,1,3567.75
PAY_003891,3147.26,Wallet,network_error,SBI,3,2,4,739,8,3,retry_now,0,0.0
PAY_003892,2881.47,NetBanking,otp_failure,ICICI,4,1,4,138,9,5,payment_link,0,0.0
PAY_003893,953.41,Card,insufficient_balance,Axis,6,2,1,644,11,0,retry_later,1,953.41
PAY_003894,392.92,Wallet,otp_failure,Kotak,7,2,3,234,9,6,retry_now,1,392.92
PAY_003895,1320.23,NetBanking,gateway_error,HDFC,7,1,1,983,23,1,payment_link,1,1320.23
PAY_003896,4029.13,NetBanking,gateway_error,SBI,8,3,3,935,20,2,no_action,0,0.0
PAY_003897,5512.45,UPI,insufficient_balance,HDFC,4,2,2,341,19,2,retry_later,1,5512.45
PAY_003898,3192.12,Card,gateway_error,SBI,5,1,4,1277,22,5,no_action,0,0.0
PAY_003899,2549.04,NetBanking,blocked_card,ICICI,2,3,3,1356,6,6,retry_now,0,0.0
PAY_003900,2449.68,Card,network_error,Axis,0,6,4,271,11,2,no_action,0,0.0
PAY_003901,1158.76,Wallet,gateway_error,Kotak,5,0,4,908,7,6,retry_now,0,0.0
PAY_003902,1629.37,Card,insufficient_balance,SBI,4,0,3,1182,9,1,change_payment_method,0,0.0
PAY_003903,6872.31,NetBanking,blocked_card,ICICI,3,1,2,1141,19,5,payment_link,0,0.0
PAY_003904,850.61,Wallet,otp_failure,Kotak,6,3,3,620,11,6,payment_link,1,850.61
PAY_003905,6580.22,Wallet,network_error,SBI,5,2,3,1410,12,2,change_payment_method,1,6580.22
PAY_003906,1397.41,UPI,network_error,ICICI,4,0,2,1377,14,0,retry_now,0,0.0
PAY_003907,5220.49,Wallet,gateway_error,Kotak,2,0,2,390,7,3,no_action,0,0.0
PAY_003908,586.72,NetBanking,gateway_error,HDFC,0,2,1,184,18,2,no_action,1,586.72
PAY_003909,2889.17,UPI,network_error,Axis,2,2,3,678,5,1,retry_later,1,2889.17
PAY_003910,1002.83,NetBanking,network_error,Axis,6,1,4,581,6,4,no_action,0,0.0
PAY_003911,582.77,NetBanking,otp_failure,HDFC,3,1,2,1319,1,2,change_payment_method,1,582.77
PAY_003912,2153.45,UPI,gateway_error,Axis,2,2,1,764,0,6,retry_later,0,0.0
PAY_003913,4054.48,UPI,insufficient_balance,Axis,4,2,1,600,20,5,retry_now,1,4054.48
PAY_003914,919.7,Card,otp_failure,SBI,5,3,3,37,16,3,retry_now,0,0.0
PAY_003915,545.0,NetBanking,network_error,ICICI,5,1,4,393,9,0,change_payment_method,1,545.0
PAY_003916,1679.96,Card,blocked_card,HDFC,4,1,3,729,19,5,retry_now,0,0.0
PAY_003917,1685.89,Wallet,insufficient_balance,ICICI,8,1,3,843,8,5,retry_now,0,0.0
PAY_003918,2803.59,Wallet,otp_failure,Axis,2,1,4,182,8,2,no_action,0,0.0
PAY_003919,3864.84,Card,blocked_card,ICICI,5,0,1,510,23,0,retry_now,0,0.0
PAY_003920,1724.11,UPI,otp_failure,Kotak,5,0,1,1215,5,5,retry_later,1,1724.11
PAY_003921,7977.68,Wallet,gateway_error,HDFC,2,0,4,109,7,4,retry_now,0,0.0
PAY_003922,2163.29,UPI,insufficient_balance,HDFC,5,2,2,188,19,3,retry_later,1,2163.29
PAY_003923,1370.4,Card,insufficient_balance,HDFC,6,2,4,1150,6,1,payment_link,1,1370.4
PAY_003924,498.07,UPI,blocked_card,SBI,4,1,1,41,9,3,retry_now,0,0.0
PAY_003925,1465.38,NetBanking,network_error,ICICI,4,1,3,1196,17,0,change_payment_method,1,1465.38
PAY_003926,1381.45,Wallet,otp_failure,ICICI,2,1,1,89,2,0,payment_link,0,0.0
PAY_003927,3898.1,UPI,otp_failure,SBI,7,1,2,443,7,2,retry_now,1,3898.1
PAY_003928,2617.53,UPI,insufficient_balance,HDFC,5,4,1,622,15,1,retry_now,0,0.0
PAY_003929,703.81,NetBanking,otp_failure,SBI,3,1,2,599,3,2,payment_link,0,0.0
PAY_003930,2075.18,UPI,blocked_card,SBI,6,1,2,1223,0,4,retry_now,0,0.0
PAY_003931,3094.02,Card,insufficient_balance,Axis,6,3,3,79,1,5,payment_link,0,0.0
PAY_003932,6139.05,Card,network_error,HDFC,4,2,1,1003,2,0,payment_link,1,6139.05
PAY_003933,3677.55,Card,blocked_card,Kotak,0,3,1,551,13,4,payment_link,0,0.0
PAY_003934,3323.18,Wallet,gateway_error,Axis,5,2,4,1240,13,3,payment_link,1,3323.18
PAY_003935,1897.08,UPI,gateway_error,HDFC,5,0,3,296,3,3,payment_link,1,1897.08
PAY_003936,2466.73,Wallet,otp_failure,HDFC,5,1,2,67,9,0,retry_now,0,0.0
PAY_003937,4912.82,Wallet,otp_failure,HDFC,6,1,3,1461,20,1,retry_later,1,4912.82
PAY_003938,622.52,UPI,otp_failure,ICICI,4,1,3,276,14,6,retry_later,0,0.0
PAY_003939,1367.1,UPI,gateway_error,HDFC,2,2,4,793,5,2,retry_now,0,0.0
PAY_003940,974.52,Card,network_error,HDFC,3,3,4,721,15,6,change_payment_method,1,974.52
PAY_003941,2448.72,Wallet,gateway_error,Kotak,7,1,4,1001,10,0,retry_now,1,2448.72
PAY_003942,4837.62,Wallet,blocked_card,HDFC,6,2,1,993,19,0,retry_later,0,0.0
PAY_003943,1121.5,UPI,gateway_error,SBI,5,3,3,738,11,1,no_action,1,1121.5
PAY_003944,267.14,Wallet,otp_failure,HDFC,5,1,2,1450,9,2,no_action,0,0.0
PAY_003945,1300.14,NetBanking,otp_failure,HDFC,5,2,1,50,11,5,no_action,1,1300.14
PAY_003946,3754.76,UPI,otp_failure,HDFC,4,2,2,334,6,1,no_action,0,0.0
PAY_003947,2779.72,Card,insufficient_balance,ICICI,8,0,3,120,2,3,retry_later,1,2779.72
PAY_003948,2546.69,NetBanking,insufficient_balance,Axis,5,2,2,562,0,4,retry_now,0,0.0
PAY_003949,1445.2,NetBanking,insufficient_balance,ICICI,5,0,3,939,21,4,no_action,0,0.0
PAY_003950,649.87,Card,insufficient_balance,Kotak,5,2,4,524,13,3,retry_now,1,649.87
PAY_003951,2730.49,NetBanking,network_error,Kotak,1,0,1,265,11,4,retry_later,1,2730.49
PAY_003952,927.58,NetBanking,network_error,SBI,3,3,4,783,6,4,payment_link,1,927.58
PAY_003953,10376.28,NetBanking,blocked_card,SBI,4,1,2,710,12,3,retry_now,0,0.0
PAY_003954,2853.8,Wallet,gateway_error,Kotak,7,1,1,1132,8,3,change_payment_method,1,2853.8
PAY_003955,1136.24,NetBanking,network_error,Axis,6,2,2,974,21,6,retry_now,1,1136.24
PAY_003956,1108.64,NetBanking,network_error,Axis,4,1,1,1157,15,1,retry_now,1,1108.64
PAY_003957,1678.48,UPI,blocked_card,Kotak,4,0,2,1348,0,2,change_payment_method,0,0.0
PAY_003958,1492.78,Card,insufficient_balance,HDFC,5,4,2,1141,8,5,retry_now,1,1492.78
PAY_003959,4418.11,Wallet,otp_failure,ICICI,5,1,2,1047,14,4,retry_later,0,0.0
PAY_003960,2098.82,Wallet,blocked_card,ICICI,6,1,2,899,16,2,retry_now,0,0.0
PAY_003961,1006.96,Card,network_error,HDFC,5,0,3,1344,0,1,retry_now,0,0.0
PAY_003962,8203.8,Wallet,blocked_card,Axis,5,2,4,1256,1,6,retry_later,0,0.0
PAY_003963,1880.79,Wallet,insufficient_balance,ICICI,7,0,4,538,15,2,retry_later,0,0.0
PAY_003964,3344.5,Wallet,gateway_error,ICICI,4,2,2,1271,17,1,retry_later,1,3344.5
PAY_003965,1111.45,UPI,otp_failure,SBI,4,2,2,1352,7,5,retry_later,0,0.0
PAY_003966,2417.51,UPI,blocked_card,Axis,7,2,1,637,9,2,payment_link,0,0.0
PAY_003967,2318.99,Wallet,gateway_error,Kotak,4,3,3,224,12,5,payment_link,1,2318.99
PAY_003968,398.73,Card,insufficient_balance,Kotak,6,2,4,1292,2,4,retry_later,0,0.0
PAY_003969,9065.4,Card,blocked_card,HDFC,6,3,2,220,2,0,retry_now,0,0.0
PAY_003970,5077.2,UPI,otp_failure,ICICI,4,0,4,347,10,6,change_payment_method,0,0.0
PAY_003971,1315.86,UPI,gateway_error,Kotak,11,0,4,1321,14,5,retry_later,1,1315.86
PAY_003972,748.58,NetBanking,network_error,HDFC,4,3,3,684,14,4,retry_later,0,0.0
PAY_003973,2387.61,UPI,gateway_error,SBI,5,1,4,1433,7,5,retry_now,0,0.0
PAY_003974,1937.9,Wallet,otp_failure,Axis,4,3,4,870,14,5,change_payment_method,0,0.0
PAY_003975,2403.15,UPI,blocked_card,ICICI,8,1,1,1309,14,0,retry_now,0,0.0
PAY_003976,2107.51,NetBanking,network_error,ICICI,3,3,3,589,18,2,payment_link,0,0.0
PAY_003977,2710.78,NetBanking,network_error,HDFC,2,2,2,815,22,5,retry_later,1,2710.78
PAY_003978,5755.12,Card,insufficient_balance,ICICI,2,0,1,1452,4,3,no_action,0,0.0
PAY_003979,2848.31,Card,insufficient_balance,Axis,2,2,2,868,8,2,retry_later,0,0.0
PAY_003980,780.77,Wallet,network_error,Kotak,7,1,3,144,18,5,retry_later,0,0.0
PAY_003981,5377.88,UPI,insufficient_balance,HDFC,6,2,1,1309,3,3,retry_later,0,0.0
PAY_003982,6717.64,NetBanking,insufficient_balance,Axis,10,1,4,1227,8,6,change_payment_method,0,0.0
PAY_003983,22508.43,NetBanking,otp_failure,ICICI,4,0,2,467,11,4,payment_link,1,22508.43
PAY_003984,735.98,Card,otp_failure,Kotak,8,0,2,887,7,0,payment_link,0,0.0
PAY_003985,2195.81,Card,insufficient_balance,Axis,7,0,4,652,7,1,no_action,0,0.0
PAY_003986,341.83,UPI,otp_failure,Kotak,4,1,4,1267,9,1,retry_now,0,0.0
PAY_003987,2814.44,NetBanking,otp_failure,Kotak,2,1,4,928,13,2,payment_link,1,2814.44
PAY_003988,1166.12,Card,network_error,HDFC,6,1,1,1188,20,5,change_payment_method,0,0.0
PAY_003989,8423.3,UPI,otp_failure,ICICI,4,2,2,1419,9,4,change_payment_method,0,0.0
PAY_003990,972.93,UPI,otp_failure,SBI,4,1,3,253,8,1,retry_later,0,0.0
PAY_003991,468.09,UPI,otp_failure,SBI,6,2,2,1066,18,6,retry_later,0,0.0
PAY_003992,1240.15,Card,insufficient_balance,SBI,4,2,2,1366,17,1,retry_now,1,1240.15
PAY_003993,372.27,Card,network_error,Axis,6,0,2,480,7,2,payment_link,0,0.0
PAY_003994,3297.37,Card,blocked_card,SBI,4,1,1,230,1,2,payment_link,0,0.0
PAY_003995,346.52,Wallet,network_error,ICICI,5,3,4,435,17,6,payment_link,0,0.0
PAY_003996,1849.68,Wallet,network_error,SBI,5,2,1,530,23,1,retry_later,1,1849.68
PAY_003997,343.01,Wallet,network_error,Kotak,4,1,4,56,13,2,no_action,1,343.01
PAY_003998,1399.35,Card,gateway_error,Kotak,3,2,3,214,19,6,change_payment_method,1,1399.35
PAY_003999,6732.5,Card,insufficient_balance,Kotak,5,0,2,1099,9,3,retry_later,0,0.0
PAY_004000,2412.74,Wallet,otp_failure,SBI,3,1,3,1359,15,2,retry_now,0,0.0
PAY_004001,906.15,NetBanking,otp_failure,ICICI,5,1,2,306,6,4,change_payment_method,1,906.15
PAY_004002,1763.47,NetBanking,blocked_card,ICICI,4,1,1,1267,16,5,change_payment_method,0,0.0
PAY_004003,1834.29,NetBanking,otp_failure,SBI,1,3,3,788,20,4,payment_link,1,1834.29
PAY_004004,2638.87,NetBanking,insufficient_balance,ICICI,9,1,2,1202,0,1,payment_link,0,0.0
PAY_004005,605.78,Wallet,otp_failure,SBI,5,1,1,1376,21,6,payment_link,1,605.78
PAY_004006,2904.61,UPI,otp_failure,ICICI,3,0,4,1466,10,4,payment_link,0,0.0
PAY_004007,207.78,UPI,otp_failure,HDFC,7,0,4,1094,23,0,no_action,1,207.78
PAY_004008,1092.36,NetBanking,network_error,HDFC,5,0,2,86,23,6,retry_later,0,0.0
PAY_004009,1223.39,Card,insufficient_balance,ICICI,3,0,4,391,18,5,retry_later,0,0.0
PAY_004010,3000.88,NetBanking,network_error,Kotak,6,2,1,304,5,2,no_action,1,3000.88
PAY_004011,1841.07,NetBanking,network_error,HDFC,4,1,3,1263,9,6,payment_link,0,0.0
PAY_004012,587.31,UPI,insufficient_balance,Axis,4,2,4,420,2,0,retry_now,1,587.31
PAY_004013,822.22,Card,gateway_error,SBI,5,2,2,944,6,3,change_payment_method,1,822.22
PAY_004014,2119.52,UPI,blocked_card,Axis,4,0,4,784,1,0,payment_link,0,0.0
PAY_004015,1697.22,Card,blocked_card,ICICI,2,3,1,869,17,6,change_payment_method,0,0.0
PAY_004016,1137.63,Wallet,insufficient_balance,ICICI,1,0,1,489,4,6,retry_later,0,0.0
PAY_004017,1230.69,UPI,gateway_error,Kotak,3,1,1,279,20,6,payment_link,0,0.0
PAY_004018,3155.6,Wallet,insufficient_balance,HDFC,2,3,2,54,13,3,change_payment_method,0,0.0
PAY_004019,1194.93,Wallet,otp_failure,HDFC,6,0,3,182,1,1,payment_link,1,1194.93
PAY_004020,1685.01,NetBanking,network_error,Axis,3,1,2,1378,5,1,payment_link,1,1685.01
PAY_004021,10259.4,Card,insufficient_balance,HDFC,2,2,3,130,14,4,change_payment_method,0,0.0
PAY_004022,578.86,UPI,otp_failure,ICICI,2,1,4,718,11,4,retry_now,0,0.0
PAY_004023,410.97,NetBanking,gateway_error,Kotak,5,2,3,1260,21,1,payment_link,0,0.0
PAY_004024,3384.2,UPI,blocked_card,SBI,2,0,3,1105,8,1,change_payment_method,0,0.0
PAY_004025,1050.57,Wallet,blocked_card,Axis,7,1,2,371,13,0,retry_later,0,0.0
PAY_004026,1401.66,UPI,insufficient_balance,Axis,4,2,1,628,9,0,retry_now,0,0.0
PAY_004027,967.85,UPI,insufficient_balance,SBI,6,1,4,1398,10,2,retry_later,0,0.0
PAY_004028,1468.74,NetBanking,insufficient_balance,ICICI,2,1,2,1356,22,6,change_payment_method,0,0.0
PAY_004029,6495.28,Card,otp_failure,Axis,6,2,1,137,13,2,retry_later,1,6495.28
PAY_004030,3434.76,UPI,network_error,HDFC,11,1,3,145,16,5,no_action,0,0.0
PAY_004031,3603.93,Wallet,insufficient_balance,HDFC,8,1,1,935,5,2,retry_now,0,0.0
PAY_004032,582.32,Wallet,gateway_error,HDFC,4,2,4,535,21,4,retry_later,0,0.0
PAY_004033,719.87,NetBanking,otp_failure,Kotak,4,0,2,375,3,2,retry_now,1,719.87
PAY_004034,186.56,Wallet,gateway_error,SBI,4,1,1,352,4,3,retry_later,1,186.56
PAY_004035,946.24,UPI,otp_failure,ICICI,9,1,1,1459,15,5,change_payment_method,0,0.0
PAY_004036,3886.88,Card,insufficient_balance,HDFC,4,0,2,75,21,3,retry_now,0,0.0
PAY_004037,2734.1,UPI,gateway_error,HDFC,8,2,1,1368,4,1,payment_link,1,2734.1
PAY_004038,1514.42,NetBanking,network_error,Kotak,5,2,2,71,8,2,payment_link,1,1514.42
PAY_004039,1776.07,Wallet,insufficient_balance,HDFC,4,1,2,523,13,5,retry_later,0,0.0
PAY_004040,1041.99,UPI,otp_failure,Kotak,3,2,4,837,9,6,retry_later,0,0.0
